id,date,nickname,persona,business,category,title,content
1194,2025-08-23,user_239,비활성(실패형),감자탕집,일단인사,,"(2025년 8월, 감자탕집) 이번 달 실행과 데이터를 공유합니다. 할인보다 스토리가 필요했습니다. 단체석 확장이 객단가에 얼마나 기여할까요? ‘따뜻한 한 끼’ 진정성이 리뷰로 돌아옵니다. 단체석 확장이 객단가에 얼마나 기여할까요? 할인보다 스토리가 필요했습니다. 홀/배달 동시 운영 기준을 새로 세우고 있습니다. 할인보다 스토리가 필요했습니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다."
1195,2025-08-12,user_239,비활성(실패형),감자탕집,일단인사,,"(2025년 8월, 감자탕집) 이번 달 실행과 데이터를 공유합니다. 저녁 회전율 1.3배, 테이크아웃 12%→19%. 저녁 회전율 1.3배, 테이크아웃 12%→19%. ‘따뜻한 한 끼’ 진정성이 리뷰로 돌아옵니다. ‘따뜻한 한 끼’ 진정성이 리뷰로 돌아옵니다. ‘따뜻한 한 끼’ 진정성이 리뷰로 돌아옵니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다."
1196,2025-08-14,user_240,충성(로열형),치과,일단컬럼,,"(2025년 8월, 치과) 이번 달 실행과 데이터를 공유합니다. 리콜 메시지 최적 주기는 어떻게 잡을까요? 리콜 재설계 후 노쇼 18% 감소. 대기시간 5분 단위 측정으로 병목 제거. 대기시간 5분 단위 측정으로 병목 제거. 진료 기본을 지키되 사후관리를 강화합니다. 스탭 스크립트 표준화가 품질을 만듭니다. 스탭 스크립트 표준화가 품질을 만듭니다. 접수-진료-결제-리콜을 하나의 이야기로 설계하세요. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다."
1197,2025-08-11,user_240,충성(로열형),치과,일단트레이닝,,"(2025년 8월, 치과) 이번 달 실행과 데이터를 공유합니다. 접수-진료-결제-리콜을 하나의 이야기로 설계하세요. 접수-진료-결제-리콜을 하나의 이야기로 설계하세요. 리콜 메시지 최적 주기는 어떻게 잡을까요? 진료 기본을 지키되 사후관리를 강화합니다. 리콜 메시지 최적 주기는 어떻게 잡을까요? 의료 신뢰는 ‘기록’과 ‘설명’에서 시작합니다. 리콜 재설계 후 노쇼 18% 감소. 대기시간 5분 단위 측정으로 병목 제거. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다."
1198,2025-08-22,user_240,충성(로열형),치과,일단트레이닝,,"(2025년 8월, 치과) 이번 달 실행과 데이터를 공유합니다. 진료 기본을 지키되 사후관리를 강화합니다. 의료 신뢰는 ‘기록’과 ‘설명’에서 시작합니다. 스탭 스크립트 표준화가 품질을 만듭니다. 의료 신뢰는 ‘기록’과 ‘설명’에서 시작합니다. 대기시간 5분 단위 측정으로 병목 제거. 리콜 재설계 후 노쇼 18% 감소. 의료 신뢰는 ‘기록’과 ‘설명’에서 시작합니다. 작은 불편이 전체 인상에 작용합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다."
1199,2025-08-31,user_240,충성(로열형),치과,일단컬럼,,"(2025년 8월, 치과) 이번 달 실행과 데이터를 공유합니다. 스탭 스크립트 표준화가 품질을 만듭니다. 진료 기본을 지키되 사후관리를 강화합니다. 스탭 스크립트 표준화가 품질을 만듭니다. 작은 불편이 전체 인상에 작용합니다. 스탭 교육에서 공감 브리핑 훈련 중입니다. 스탭 교육에서 공감 브리핑 훈련 중입니다. 접수-진료-결제-리콜을 하나의 이야기로 설계하세요. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다."
1200,2025-08-21,user_240,충성(로열형),치과,일단컬럼,,"(2025년 8월, 치과) 이번 달 실행과 데이터를 공유합니다. 스탭 스크립트 표준화가 품질을 만듭니다. 스탭 스크립트 표준화가 품질을 만듭니다. 접수-진료-결제-리콜을 하나의 이야기로 설계하세요. 리콜 재설계 후 노쇼 18% 감소. 의료 신뢰는 ‘기록’과 ‘설명’에서 시작합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다."
1201,2025-08-07,user_241,충성(로열형),부동산 중개,일단컬럼,,"(2025년 8월, 부동산 중개) 이번 달 실행과 데이터를 공유합니다. 지도 시각화가 이해도를 높입니다. 표준 리포트·수수료 투명화가 신뢰를 만듭니다. 표준 리포트·수수료 투명화가 신뢰를 만듭니다. 뉴스 요약–매물 체크 20분 루틴. 뉴스 요약–매물 체크 20분 루틴. 본업과 병행하며 체력 관리가 가장 어렵습니다. 표준 리포트·수수료 투명화가 신뢰를 만듭니다. 지도 시각화가 이해도를 높입니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다."
1202,2025-08-07,user_241,충성(로열형),부동산 중개,일단컬럼,,"(2025년 8월, 부동산 중개) 이번 달 실행과 데이터를 공유합니다. 본업과 병행하며 체력 관리가 가장 어렵습니다. 뉴스 요약–매물 체크 20분 루틴. 임장 6회 전환 3.1%. 지도 시각화가 이해도를 높입니다. 본업과 병행하며 체력 관리가 가장 어렵습니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다."
1203,2025-08-28,user_241,충성(로열형),부동산 중개,일단후기,,"(2025년 8월, 부동산 중개) 이번 달 실행과 데이터를 공유합니다. 지도 시각화가 이해도를 높입니다. 정보 비대칭을 줄이는 게 신뢰임을 체감했습니다. 실수요자가 가장 먼저 확인하는 항목은? 본업과 병행하며 체력 관리가 가장 어렵습니다. 지도 시각화가 이해도를 높입니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다."
1204,2025-08-23,user_241,충성(로열형),부동산 중개,일단트레이닝,,"(2025년 8월, 부동산 중개) 이번 달 실행과 데이터를 공유합니다. 정보 비대칭을 줄이는 게 신뢰임을 체감했습니다. 임장 6회 전환 3.1%. 표준 리포트·수수료 투명화가 신뢰를 만듭니다. 임장 노트를 표준화하고 있습니다. 지도 시각화가 이해도를 높입니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다."
1205,2025-08-04,user_241,충성(로열형),부동산 중개,일단후기,,"(2025년 8월, 부동산 중개) 이번 달 실행과 데이터를 공유합니다. 지도 시각화가 이해도를 높입니다. 실수요자가 가장 먼저 확인하는 항목은? 임장 노트를 표준화하고 있습니다. 지도 시각화가 이해도를 높입니다. 임장 6회 전환 3.1%. 뉴스 요약–매물 체크 20분 루틴. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다."
1206,2025-08-06,user_242,비활성(실패형),감자탕집,일단트레이닝,,"(2025년 8월, 감자탕집) 이번 달 실행과 데이터를 공유합니다. 한 그릇 퀄리티 지키기가 어렵습니다. 한 그릇 퀄리티 지키기가 어렵습니다. 단골 늘릴 때 스탬프/적립 무엇이 좋을까요? 단체석 확장이 객단가에 얼마나 기여할까요? 원가율 2.1%p 개선. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다."
1207,2025-08-04,user_242,비활성(실패형),감자탕집,일단컬럼,,"(2025년 8월, 감자탕집) 이번 달 실행과 데이터를 공유합니다. 단골 늘릴 때 스탬프/적립 무엇이 좋을까요? 단체석 확장이 객단가에 얼마나 기여할까요? ‘따뜻한 한 끼’ 진정성이 리뷰로 돌아옵니다. 단골 늘릴 때 스탬프/적립 무엇이 좋을까요? ‘따뜻한 한 끼’ 진정성이 리뷰로 돌아옵니다. ‘따뜻한 한 끼’ 진정성이 리뷰로 돌아옵니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다."
1208,2025-08-13,user_242,비활성(실패형),감자탕집,일단컬럼,,"(2025년 8월, 감자탕집) 이번 달 실행과 데이터를 공유합니다. 단체석 확장이 객단가에 얼마나 기여할까요? 한 그릇 퀄리티 지키기가 어렵습니다. 단체석 확장이 객단가에 얼마나 기여할까요? 할인보다 스토리가 필요했습니다. 단골 늘릴 때 스탬프/적립 무엇이 좋을까요? ‘따뜻한 한 끼’ 진정성이 리뷰로 돌아옵니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다."
1209,2025-08-11,user_242,비활성(실패형),감자탕집,일단인사,,"(2025년 8월, 감자탕집) 이번 달 실행과 데이터를 공유합니다. ‘따뜻한 한 끼’ 진정성이 리뷰로 돌아옵니다. ‘따뜻한 한 끼’ 진정성이 리뷰로 돌아옵니다. 한 그릇 퀄리티 지키기가 어렵습니다. ‘따뜻한 한 끼’ 진정성이 리뷰로 돌아옵니다. 한 그릇 퀄리티 지키기가 어렵습니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다."
1210,2025-08-07,user_242,비활성(실패형),감자탕집,일단컬럼,,"(2025년 8월, 감자탕집) 이번 달 실행과 데이터를 공유합니다. 할인보다 스토리가 필요했습니다. 할인보다 스토리가 필요했습니다. ‘따뜻한 한 끼’ 진정성이 리뷰로 돌아옵니다. 단체석 확장이 객단가에 얼마나 기여할까요? 홀/배달 동시 운영 기준을 새로 세우고 있습니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다."
1211,2025-08-16,user_243,비활성(직장형),네일샵,일단인사,,"(2025년 8월, 네일샵) 이번 달 실행과 데이터를 공유합니다. 8월 예약 11건, 재방문 의사 6건. 8월 예약 11건, 재방문 의사 6건. 전환율 14%→22% 개선. 처음이라 서툴지만 기본을 지키려 합니다. 다음 방문 이유 문구가 더 중요합니다. 지인 위주 한계를 절감했습니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다."
1212,2025-08-10,user_243,비활성(직장형),네일샵,일단후기,,"(2025년 8월, 네일샵) 이번 달 실행과 데이터를 공유합니다. 처음이라 서툴지만 기본을 지키려 합니다. 사진의 질과 위생 감도가 핵심임을 느꼈습니다. 홈살롱과 팝업 중 어디로 먼저 갈까요? 고객 피드백을 받아 적고 있습니다. 사진의 질과 위생 감도가 핵심임을 느꼈습니다. 다음 방문 이유 문구가 더 중요합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다."
1213,2025-08-19,user_243,비활성(직장형),네일샵,일단트레이닝,,"(2025년 8월, 네일샵) 이번 달 실행과 데이터를 공유합니다. 지인 위주 한계를 절감했습니다. 지인 위주 한계를 절감했습니다. 지인 위주 한계를 절감했습니다. 사진의 질과 위생 감도가 핵심임을 느꼈습니다. 지인 위주 한계를 절감했습니다. 지인 위주 한계를 절감했습니다. 처음이라 서툴지만 기본을 지키려 합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다."
1214,2025-08-30,user_243,비활성(직장형),네일샵,일단후기,,"(2025년 8월, 네일샵) 이번 달 실행과 데이터를 공유합니다. 고객 피드백을 받아 적고 있습니다. 지인 위주 한계를 절감했습니다. 사진의 질과 위생 감도가 핵심임을 느꼈습니다. 다음 방문 이유 문구가 더 중요합니다. 고객 피드백을 받아 적고 있습니다. 지인 위주 한계를 절감했습니다. 지인 위주 한계를 절감했습니다. 홈살롱과 팝업 중 어디로 먼저 갈까요? 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다. 실행과 피드백을 기록합니다."
